features,n_features,roc_auc_leah_12k_detected
"('max_pident_cross_team_hamming', 'boltz_rosetta_side1_normalized', 'esmfold_plddt_binder_end_glycine_linker')",3,0.8506036381434049
"('total_duplicated_residues', 'esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8505587731462598
"('total_duplicated_residues', 'esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_side1_normalized')",3,0.8505587731462598
"('esm2_full_LL_target', 'esm2_full_LL_alone', 'esm2_pll')",3,0.8505447473117326
"('esmfold_plddt_binder_end', 'boltz_rosetta_A_C_complex_normalized', 'gravy_score')",3,0.8504943616054728
"('esm2_full_LL_alone', 'esm2_binder_LL_car', 'esmfold_end_C_B_pdockq2')",3,0.8504174281014304
"('seq_kl_vs_human', 'total_duplicated_residues', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8503983002716151
"('boltz_rosetta_complex_normalized', 'esmfold_plddt_binder_middle', 'longest_dup_substr_len')",3,0.8503752345215759
"('boltz_rosetta_A_BC_complex_normalized', 'esmfold_plddt_binder_middle', 'longest_dup_substr_len')",3,0.8503752345215759
"('esm2_binder_LL_target', 'esm2_full_LL_alone', 'esm2_full_LL_car_target')",3,0.8503350312960722
"('esm2_full_LL_target', 'esm2_binder_LL_car_target', 'esm2_pll')",3,0.850302374660826
"('esmfold_plddt_binder_end', 'boltz_rosetta_A_B_complex_normalized', 'gravy_score')",3,0.8500103030984227
"('boltz_rosetta_A_C_complex_normalized', 'gravy_score', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8500080166746833
"('total_duplicated_residues', 'boltz_rosetta_A_BC_side1_normalized', 'esmfold_plddt_binder_end_glycine_linker')",3,0.8499877640916877
"('total_duplicated_residues', 'boltz_rosetta_side1_normalized', 'esmfold_plddt_binder_end_glycine_linker')",3,0.8499877640916877
"('esm2_full_LL_target', 'esm2_full_LL_alone', 'esm2_full_LL_car_target')",3,0.8499730739011062
"('esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_A_C_complex_normalized', 'gravy_score')",3,0.8499545721767944
"('max_pident_cross_team_hamming', 'esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_A_BC_side1_normalized')",3,0.849946977730647
"('max_pident_cross_team_hamming', 'esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_side1_normalized')",3,0.849946977730647
"('seq_kl_vs_human', 'total_duplicated_residues', 'boltz_sap_score')",3,0.8499152861445782
"('esm2_binder_LL_car_target', 'esm2_pll')",2,0.8498915234598992
"('esm2_full_LL_car_target', 'esm2_full_LL_car', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8498053375473413
"('esm2_binder_LL_target', 'esm2_full_LL_alone', 'esm2_binder_LL_car')",3,0.8497788528599048
"('esmfold_plddt_binder_middle', 'total_duplicated_residues')",2,0.8496846850823527
"('boltz_rosetta_complex_normalized', 'longest_dup_substr_len', 'esmfold_end_C_B_pdockq2')",3,0.8496002936617995
"('boltz_rosetta_A_BC_complex_normalized', 'longest_dup_substr_len', 'esmfold_end_C_B_pdockq2')",3,0.8496002936617995
"('esm2_full_LL_car_target', 'esm2_binder_LL_car', 'esm2_full_LL_car')",3,0.8495964027908975
"('boltz_rosetta_A_B_complex_normalized', 'gravy_score', 'esmfold_end_C_B_pdockq2')",3,0.8495326139897343
"('esmfold_plddt_binder_middle', 'total_duplicated_residues', 'longest_dup_substr_len')",3,0.8494904640411512
"('esmfold_plddt_binder_start', 'total_duplicated_residues', 'boltz_rosetta_side1_normalized')",3,0.8494412268537401
"('esmfold_plddt_binder_start', 'total_duplicated_residues', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8494412268537401
"('esmfold_plddt_binder_middle_glycine_linker', 'boltz_rosetta_A_C_complex_normalized', 'gravy_score')",3,0.8494094382983273
"('seq_kl_vs_human', 'longest_dup_substr_len', 'boltz_sap_score')",3,0.8493160140562248
"('esm2_binder_LL_car_target', 'esm2_full_LL_alone', 'esm2_pll')",3,0.8492737687764911
"('max_pident_cross_team_hamming', 'esmfold_plddt_binder_middle_glycine_linker', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8492609300833679
"('esmfold_plddt_binder_middle', 'longest_dup_substr_len', 'boltz_sap_score')",3,0.8491842369477912
"('esm2_binder_LL_target', 'total_duplicated_residues', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8491549913336218
"('esm2_full_LL_target', 'esm2_full_LL_alone', 'esm2_binder_LL_car')",3,0.8491549913336217
"('esm2_binder_LL_car_target', 'longest_dup_substr_len', 'esmfold_end_C_B_pdockq2')",3,0.8491049647017972
"('esmfold_plddt_binder_middle', 'longest_dup_substr_len', 'esmfold_plddt_binder_middle_glycine_linker')",3,0.8490873082435061
"('max_pident_cross_team_hamming',)",1,0.8490770086428363
"('esmfold_plddt_binder_middle', 'total_duplicated_residues', 'esmfold_end_C_B_pdockq2')",3,0.8489872549798569
"('seq_kl_vs_human', 'longest_dup_substr_len', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8489828408652842
"('max_pident_cross_team_hamming', 'boltz_rosetta_A_BC_side1_normalized')",2,0.848976262337874
"('max_pident_cross_team_hamming', 'boltz_rosetta_A_BC_side1_normalized', 'boltz_rosetta_side1_normalized')",3,0.848976262337874
"('max_pident_cross_team_hamming', 'boltz_rosetta_side1_normalized')",2,0.848976262337874
"('esm2_binder_LL_car', 'esm2_full_LL_car', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8489754840076629
"('esm2_binder_LL_target', 'esm2_binder_LL_car_target', 'esm2_binder_LL_car')",3,0.8489725412646145
"('max_pident_cross_team_hamming', 'esmfold_plddt_binder_start_glycine_linker', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8489195718897413
"('esm2_binder_LL_target', 'esm2_full_LL_target', 'esm2_full_LL_alone')",3,0.8489136864036444
"('total_duplicated_residues', 'boltz_rosetta_A_C_complex_normalized', 'boltz_sap_score')",3,0.8489124044679601
"('gravy_score', 'esmfold_plddt_binder_end_glycine_linker', 'esmfold_end_C_B_pdockq2')",3,0.8488077476538982
"('esm2_full_LL_target', 'total_duplicated_residues', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.848772434737316
"('esmfold_plddt_binder_end', 'longest_dup_substr_len', 'esmfold_plddt_binder_end_glycine_linker')",3,0.8487577210220735
"('esm2_binder_LL_target', 'esm2_binder_LL_car_target', 'esm2_full_LL_alone')",3,0.8487518355359764
"('esm2_binder_LL_target', 'longest_dup_substr_len', 'esmfold_end_C_B_pdockq2')",3,0.8486959234180549
"('longest_dup_substr_len', 'esmfold_plddt_binder_middle_glycine_linker', 'boltz_sap_score')",3,0.8486885040160643
"('longest_dup_substr_len', 'esmfold_plddt_binder_middle_glycine_linker', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8486782669597639
"('max_pident_cross_team_hamming', 'esmfold_end_glycine_linker_C_B_pdockq2')",2,0.8486576677584243
"('esm2_binder_LL_target', 'esm2_full_LL_alone')",2,0.8486517822723273
"('esm2_binder_LL_target', 'esm2_full_LL_car', 'total_duplicated_residues')",3,0.8485752709530662
"('esmfold_plddt_binder_middle', 'total_duplicated_residues', 'boltz_rosetta_A_C_complex_normalized')",3,0.8485650152316819
"('esm2_full_LL_target', 'esm2_binder_LL_car_target', 'esm2_binder_LL_car')",3,0.8485517290086781
"('esm2_binder_LL_car_target', 'total_duplicated_residues', 'esmfold_end_C_B_pdockq2')",3,0.8485487862656297
"('boltz_rosetta_complex_normalized', 'longest_dup_substr_len')",2,0.848543926910841
"('boltz_rosetta_A_BC_complex_normalized', 'longest_dup_substr_len')",2,0.848543926910841
"('boltz_rosetta_complex_normalized', 'boltz_rosetta_A_BC_complex_normalized', 'longest_dup_substr_len')",3,0.8485276123664247
"('esm2_full_LL_target', 'esm2_binder_LL_car_target', 'esm2_full_LL_alone')",3,0.8485134733490476
"('esm2_binder_LL_target', 'total_duplicated_residues', 'esmfold_end_C_B_pdockq2')",3,0.8484958168907566
"('max_pident_cross_team_hamming', 'boltz_sap_score', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8484626004016065
"('esm2_binder_LL_car_target', 'total_duplicated_residues', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.84841047734235
"('longest_dup_substr_len', 'esmfold_plddt_binder_start_glycine_linker', 'esmfold_plddt_binder_end_glycine_linker')",3,0.8483810499118649
"('esm2_pll', 'total_duplicated_residues', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.848378172273751
"('esm2_binder_LL_target', 'esm2_full_LL_target', 'esm2_full_LL_car_target')",3,0.8483722216827193
"('esm2_full_LL_target', 'esm2_full_LL_alone')",2,0.8483104240787007
"('total_duplicated_residues', 'gravy_score', 'boltz_sap_score')",3,0.8483025853413654
"('esm2_binder_LL_target', 'esm2_full_LL_car_target')",2,0.84827216841907
"('esm2_full_LL_target', 'longest_dup_substr_len', 'esmfold_end_C_B_pdockq2')",3,0.8482545119607792
"('esm2_binder_LL_target', 'esm2_full_LL_target', 'esm2_binder_LL_car_target')",3,0.8482427409885851
"('esm2_full_LL_target', 'total_duplicated_residues', 'esmfold_end_C_B_pdockq2')",3,0.8482309700163911
"('esmfold_plddt_binder_middle_glycine_linker', 'boltz_rosetta_A_B_complex_normalized', 'gravy_score')",3,0.8482166273275636
"('esmfold_plddt_binder_end', 'longest_dup_substr_len')",2,0.8482044853289545
"('boltz_rosetta_A_BC_complex_normalized', 'longest_dup_substr_len', 'boltz_rosetta_side1_normalized')",3,0.8481401419365365
"('boltz_rosetta_A_BC_complex_normalized', 'longest_dup_substr_len', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8481401419365365
"('boltz_rosetta_complex_normalized', 'longest_dup_substr_len', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8481401419365365
"('boltz_rosetta_complex_normalized', 'longest_dup_substr_len', 'boltz_rosetta_side1_normalized')",3,0.8481401419365365
"('gravy_score', 'boltz_sap_score', 'boltz_rosetta_side1_normalized')",3,0.8481401419365363
"('gravy_score', 'boltz_sap_score', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8481401419365363
"('esm2_binder_LL_car_target', 'esm2_full_LL_car', 'total_duplicated_residues')",3,0.848107374808354
"('esmfold_plddt_binder_middle', 'longest_dup_substr_len')",2,0.8480867756070143
"('esm2_pll', 'longest_dup_substr_len', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8480855516342418
"('esmfold_plddt_binder_end', 'longest_dup_substr_len', 'esmfold_plddt_binder_middle_glycine_linker')",3,0.8479249247393466
"('esm2_binder_LL_target', 'esm2_binder_LL_car_target')",2,0.8479219819962981
"('esm2_full_LL_target', 'esm2_full_LL_car_target')",2,0.8478954973088615
"('seq_kl_vs_human', 'boltz_sap_score', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8478947038152611
"('seq_kl_vs_human', 'total_duplicated_residues', 'esmfold_end_C_B_pdockq2')",3,0.8478719553644734
"('gravy_score', 'boltz_sap_score', 'esmfold_end_C_B_pdockq2')",3,0.8477880271084338
"('esm2_full_LL_car_target', 'esm2_full_LL_car', 'esmfold_end_C_B_pdockq2')",3,0.8477807303299697
"('esm2_binder_LL_target', 'longest_dup_substr_len', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8477719021008242
"('boltz_rosetta_A_C_complex_normalized', 'gravy_score', 'esmfold_plddt_binder_end_glycine_linker')",3,0.8477366255144034
"('esm2_binder_LL_car_target', 'esm2_full_LL_alone')",2,0.8477307036981452
"('esm2_full_LL_target', 'boltz_rosetta_A_C_complex_normalized', 'boltz_rosetta_A_B_complex_normalized')",3,0.8477303066577254
"('total_duplicated_residues', 'esmfold_plddt_binder_end', 'boltz_rosetta_side1_normalized')",3,0.8476670201484624
"('total_duplicated_residues', 'esmfold_plddt_binder_end', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8476670201484624
"('total_duplicated_residues', 'esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_A_C_complex_normalized')",3,0.8476564587675699
"('esm2_full_LL_alone', 'total_duplicated_residues', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8475305971708469
"('esm2_binder_LL_target', 'esm2_full_LL_target')",2,0.8475247116847497
"('esm2_full_LL_target', 'esm2_binder_LL_car_target')",2,0.8475070552264587
"('esm2_full_LL_alone', 'total_duplicated_residues', 'esmfold_end_C_B_pdockq2')",3,0.8474952842542648
"('esm2_full_LL_target', 'longest_dup_substr_len', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8474570285946341
"('boltz_rosetta_A_C_complex_normalized', 'gravy_score', 'boltz_rosetta_side1_normalized')",3,0.8474480252258032
"('boltz_rosetta_A_C_complex_normalized', 'gravy_score', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8474480252258032
"('esm2_binder_LL_target', 'esm2_full_LL_target', 'esm2_binder_LL_car')",3,0.8473775745323245
"('esm2_binder_LL_car_target', 'longest_dup_substr_len', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.847315776928306
"('esm2_full_LL_car_target', 'esmfold_end_glycine_linker_C_B_pdockq2', 'esmfold_end_C_B_pdockq2')",3,0.8473069486991605
"('longest_dup_substr_len', 'esmfold_plddt_binder_start_glycine_linker')",2,0.8472068954355113
"('esm2_full_LL_alone', 'esm2_pll', 'esm2_full_LL_car')",3,0.8471456186709704
"('esm2_binder_LL_target',)",1,0.8471392123453956
"('esmfold_plddt_binder_start', 'longest_dup_substr_len', 'boltz_rosetta_side1_normalized')",3,0.8471327188188271
"('esmfold_plddt_binder_start', 'longest_dup_substr_len', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8471327188188271
"('esm2_full_LL_target', 'esm2_full_LL_car', 'total_duplicated_residues')",3,0.8470921284566195
"('esm2_full_LL_alone', 'esm2_full_LL_car')",2,0.847083300227474
"('boltz_rosetta_A_BC_complex_normalized', 'boltz_rosetta_A_C_complex_normalized', 'gravy_score')",3,0.8469884025439581
"('boltz_rosetta_complex_normalized', 'boltz_rosetta_A_C_complex_normalized', 'gravy_score')",3,0.8469884025439581
"('esm2_binder_LL_target', 'esm2_binder_LL_car')",2,0.8469832469638248
"('esm2_binder_LL_car', 'esm2_full_LL_car', 'esmfold_end_C_B_pdockq2')",3,0.8469744187346793
"('total_duplicated_residues', 'esmfold_plddt_binder_end_glycine_linker', 'esmfold_end_C_B_pdockq2')",3,0.8469420485611459
"('esm2_binder_LL_target', 'esm2_full_LL_car_target', 'esm2_binder_LL_car')",3,0.8469391058180973
"('boltz_rosetta_A_B_complex_normalized', 'gravy_score', 'boltz_rosetta_side1_normalized')",3,0.8468772245326139
"('boltz_rosetta_A_B_complex_normalized', 'gravy_score', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8468772245326139
"('esm2_full_LL_target',)",1,0.8468567090127392
"('esm2_full_LL_alone', 'longest_dup_substr_len', 'esmfold_end_C_B_pdockq2')",3,0.846809625123963
"('longest_dup_substr_len', 'esmfold_plddt_binder_start_glycine_linker', 'esmfold_plddt_binder_middle_glycine_linker')",3,0.846803739637866
"('total_duplicated_residues', 'esmfold_plddt_binder_middle_glycine_linker', 'esmfold_plddt_binder_end_glycine_linker')",3,0.8467419420338475
"('esm2_binder_LL_target', 'boltz_rosetta_A_C_complex_normalized', 'boltz_rosetta_A_B_complex_normalized')",3,0.8467338100639888
"('gravy_score', 'esmfold_plddt_binder_end_glycine_linker')",2,0.8466860299159258
"('boltz_rosetta_A_B_complex_normalized', 'gravy_score', 'esmfold_plddt_binder_end_glycine_linker')",3,0.8466758457907159
"('esm2_full_LL_target', 'esm2_binder_LL_car')",2,0.8466036331105677
"('esmfold_plddt_binder_end', 'longest_dup_substr_len', 'esmfold_end_C_B_pdockq2')",3,0.8465653774509371
"('total_duplicated_residues', 'boltz_rosetta_A_C_complex_normalized', 'esmfold_end_C_B_pdockq2')",3,0.8465341243119022
"('esm2_binder_LL_car_target', 'esm2_full_LL_car', 'longest_dup_substr_len')",3,0.8463593854375417
"('esm2_full_LL_target', 'esm2_full_LL_car_target', 'esm2_binder_LL_car')",3,0.8463534999514446
"('total_duplicated_residues', 'esmfold_plddt_binder_middle_glycine_linker', 'boltz_rosetta_side1_normalized')",3,0.8463210702341136
"('total_duplicated_residues', 'esmfold_plddt_binder_middle_glycine_linker', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8463210702341136
"('seq_kl_vs_human', 'longest_dup_substr_len', 'esmfold_end_C_B_pdockq2')",3,0.8463123015487657
"('esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_A_B_complex_normalized', 'gravy_score')",3,0.8462965044396986
"('longest_dup_substr_len', 'esmfold_plddt_binder_end_glycine_linker', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8462711031460867
"('esm2_full_LL_car_target', 'esmfold_end_glycine_linker_C_B_pdockq2')",2,0.8461033667923217
"('max_pident_cross_team_hamming', 'esmfold_plddt_binder_end_glycine_linker', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8460915958201278
"('boltz_rosetta_A_BC_complex_normalized', 'boltz_rosetta_A_B_complex_normalized', 'gravy_score')",3,0.8460389269791315
"('boltz_rosetta_complex_normalized', 'boltz_rosetta_A_B_complex_normalized', 'gravy_score')",3,0.8460389269791315
"('aa_sequence_entropy', 'esmfold_end_glycine_linker_C_B_pdockq2')",2,0.8460033135286726
"('esm2_full_LL_alone', 'longest_dup_substr_len', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8459591723829449
"('max_pident_cross_team_hamming', 'boltz_sap_score')",2,0.8459117720883533
"('boltz_rosetta_A_C_complex_normalized', 'gravy_score')",2,0.8458874458874458
"('total_duplicated_residues', 'esmfold_plddt_binder_middle_glycine_linker', 'esmfold_end_C_B_pdockq2')",3,0.8458767755775869
"('boltz_rosetta_A_B_complex_normalized', 'gravy_score')",2,0.8458609643700123
"('esmfold_plddt_binder_middle', 'longest_dup_substr_len', 'esmfold_end_C_B_pdockq2')",3,0.8458149779735682
"('esm2_binder_LL_car_target', 'esm2_binder_LL_car')",2,0.8457237529390647
"('boltz_rosetta_complex_normalized', 'longest_dup_substr_len', 'boltz_sap_score')",3,0.8456603311852516
"('boltz_rosetta_A_BC_complex_normalized', 'longest_dup_substr_len', 'boltz_sap_score')",3,0.8456603311852516
"('esm2_full_LL_car_target', 'esm2_binder_LL_car', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8454883334951844
"('esm2_binder_LL_car_target', 'boltz_rosetta_A_C_complex_normalized', 'boltz_rosetta_A_B_complex_normalized')",3,0.8454803552291001
"('total_duplicated_residues', 'esmfold_plddt_binder_end_glycine_linker')",2,0.8454441923494567
"('aa_sequence_entropy',)",1,0.8454338927487869
"('esm2_binder_LL_target', 'esm2_full_LL_car', 'longest_dup_substr_len')",3,0.8454265358911656
"('longest_dup_substr_len', 'esmfold_plddt_binder_start_glycine_linker', 'esmfold_end_C_B_pdockq2')",3,0.8452352575930128
"('esm2_full_LL_car_target', 'boltz_rosetta_A_C_complex_normalized', 'boltz_rosetta_A_B_complex_normalized')",3,0.8452171297137735
"('aa_sequence_entropy', 'seq_kl_vs_human', 'esmfold_end_glycine_linker_C_B_pdockq2')",3,0.8451307902147909
"('esm2_binder_LL_car_target',)",1,0.8448968421424347
"('longest_dup_substr_len', 'esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_A_BC_side1_normalized')",3,0.8447793457867689
"('longest_dup_substr_len', 'esmfold_plddt_binder_start_glycine_linker', 'boltz_rosetta_side1_normalized')",3,0.8447793457867689
"('esm2_binder_LL_car', 'esmfold_end_glycine_linker_C_B_pdockq2', 'esmfold_end_C_B_pdockq2')",3,0.8445849113792931
"('max_pident_cross_team_hamming', 'longest_dup_substr_len', 'boltz_rosetta_A_C_complex_normalized')",3,0.8445780556891668
"('max_pident_cross_team_hamming', 'longest_dup_substr_len', 'boltz_rosetta_A_B_complex_normalized')",3,0.8445332696414523
"('esm2_full_LL_car_target', 'esm2_binder_LL_car', 'esmfold_end_C_B_pdockq2')",3,0.8444054040533342
"('total_duplicated_residues', 'longest_dup_substr_len', 'esmfold_plddt_binder_end_glycine_linker')",3,0.8441199579776293
"('esm2_full_LL_target', 'esm2_full_LL_car', 'longest_dup_substr_len')",3,0.8441023015193383
"('aa_sequence_entropy', 'esmfold_end_glycine_linker_C_B_pdockq2', 'esmfold_end_C_B_pdockq2')",3,0.844071402717329
"('max_pident_cross_team_hamming', 'boltz_rosetta_A_C_complex_normalized', 'boltz_sap_score')",3,0.8440275773609107
"('aa_sequence_entropy', 'seq_kl_vs_human')",2,0.8440066623702618
"('esm2_full_LL_alone', 'esm2_pll', 'esm2_full_LL_car_target')",3,0.8439947742091853
"('longest_dup_substr_len', 'boltz_rosetta_side1_normalized', 'esmfold_plddt_binder_end_glycine_linker')",3,0.843845338118933
"('longest_dup_substr_len', 'boltz_rosetta_A_BC_side1_normalized', 'esmfold_plddt_binder_end_glycine_linker')",3,0.843845338118933
