autoregwithoutseq_proteinmpnn,autoregwithoutseq_solublempnn,autoregwithseq_proteinmpnn,autoregwithseq_solublempnn,singleaascorewithoutseq_proteinmpnn,singleaascorewithoutseq_solublempnn,singleaascorewithseq_proteinmpnn,singleaascorewithseq_solublempnn,global_id
0.108458005,0.14807728,0.39681315,0.36171675,0.42419523,0.38697243,0.3713234,0.3356762,245
0.104770504,0.13968675,0.34150225,0.32134587,0.37673455,0.3475048,0.3060818,0.29333675,246
0.11085645,0.13578358,0.32798925,0.30792847,0.3471605,0.32634312,0.317823,0.29096678,247
0.105249524,0.13749465,0.3126133,0.30563933,0.33678305,0.32471973,0.2949106,0.28752258,248
0.10451826,0.11569383,0.30670264,0.2691098,0.33987164,0.29463285,0.2707456,0.24623437,249
0.12448676,0.15419856,0.38388035,0.36924288,0.4168574,0.402178,0.35643044,0.34285712,250
0.09291102,0.13266492,0.2977768,0.28259492,0.304949,0.2935254,0.28952962,0.2756212,251
0.113232985,0.14559121,0.35434243,0.32275823,0.36829647,0.32564628,0.33535084,0.31463498,252
0.096010834,0.1413452,0.32233942,0.29514855,0.35438392,0.3174866,0.29148507,0.27510577,253
0.11481037,0.14300796,0.3849236,0.3465524,0.41460404,0.37319514,0.3550419,0.31993726,254
0.10758231,0.14179951,0.3529355,0.32940513,0.36725864,0.34833872,0.34108245,0.3127458,255
0.108211674,0.14536491,0.3649469,0.3299928,0.39205712,0.34534842,0.34101397,0.3120591,256
0.07892463,0.104547895,0.25894147,0.22773898,0.285666,0.24377768,0.23051575,0.21503612,257
0.103490606,0.13552742,0.35335988,0.328501,0.38664073,0.3483527,0.321935,0.31020278,258
0.14367677,0.16018464,0.37302575,0.36067876,0.3851367,0.37621498,0.36196345,0.34654945,259
0.12186985,0.1549702,0.35268357,0.33659062,0.37667224,0.35411268,0.32977325,0.3147939,260
0.13107014,0.15441725,0.39024273,0.36248294,0.42094222,0.39214945,0.358198,0.32746607,261
0.119239986,0.15626855,0.36649635,0.32857066,0.4039094,0.35210577,0.3310168,0.30248904,262
0.11133212,0.14786497,0.3939495,0.36096007,0.43100065,0.3970897,0.34609172,0.31823593,263
0.111220144,0.14843822,0.4063583,0.39338094,0.45749578,0.44473243,0.35280612,0.33758426,264
0.109819986,0.14740522,0.33047873,0.31497434,0.3467825,0.3314374,0.3040239,0.29629633,265
0.11878429,0.15349995,0.36566377,0.35304478,0.39838088,0.39705628,0.32838643,0.30379644,266
0.1271023,0.15503581,0.3998841,0.36754096,0.42794046,0.39220655,0.37390983,0.33451557,267
0.1265242,0.16349241,0.3558454,0.36515194,0.38786435,0.39106032,0.32765597,0.33510405,268
0.14671475,0.15861857,0.36037323,0.35822096,0.38127333,0.3813011,0.33853787,0.33073643,269
0.11211427,0.15114069,0.3302255,0.3074472,0.37232825,0.3431862,0.2888376,0.28077886,270
0.12989523,0.18035093,0.42576298,0.41742516,0.46575037,0.4565719,0.3827305,0.37669736,271
0.123820916,0.15843952,0.38409302,0.38611212,0.43826562,0.43478292,0.3390426,0.33707586,272
0.11644588,0.14999422,0.40318164,0.39269617,0.44218364,0.4321065,0.35704252,0.35019496,273
0.09397268,0.1265715,0.33507246,0.30244473,0.38822448,0.35077843,0.2802425,0.25939992,274
0.1095769,0.14951453,0.35625774,0.3379006,0.39792788,0.3813521,0.3147331,0.2962026,275
0.10278497,0.12573254,0.27564675,0.26691097,0.3114259,0.30127245,0.24132223,0.23390314,276
0.12890723,0.17445925,0.41268787,0.40978083,0.4506081,0.4457577,0.37148008,0.36932305,277
0.11652162,0.15611897,0.39516765,0.3676793,0.43172845,0.39853632,0.35505778,0.33067048,278
0.108001634,0.13262099,0.36223304,0.34750223,0.3938493,0.3788355,0.3189933,0.31115848,279
0.113061704,0.14835255,0.38094637,0.36506963,0.41823673,0.40713072,0.33810166,0.32442197,280
0.1183635,0.15525243,0.36259577,0.34483758,0.39639017,0.36862916,0.32959175,0.3169141,281
0.10346125,0.13123071,0.31328684,0.290381,0.33782154,0.31747672,0.28428757,0.26654086,282
0.13796815,0.15129815,0.36756754,0.34414548,0.4020508,0.373939,0.33212218,0.30700615,283
0.13144405,0.17505284,0.36416146,0.3511114,0.39024925,0.38361138,0.33212796,0.31516045,284
0.13848859,0.19196902,0.398585,0.3893226,0.4378128,0.42108122,0.36466008,0.3545109,285
0.12657264,0.16508025,0.35889855,0.36618096,0.40419492,0.40624157,0.32151926,0.32021967,286
0.10025711,0.1387306,0.30703726,0.30776334,0.34111744,0.34281057,0.2754148,0.2745438,287
0.12798141,0.1692252,0.39620674,0.39169043,0.43386787,0.4220528,0.36289805,0.35168284,288
0.11719493,0.14792298,0.3698595,0.35369396,0.3938136,0.37575853,0.34369856,0.32627487,289
0.11521383,0.15325198,0.38510662,0.37002093,0.40531915,0.3945305,0.36461878,0.3456871,290
0.10917445,0.15589087,0.3725253,0.34316185,0.4213931,0.38424668,0.3218153,0.3065461,291
0.11583219,0.15572408,0.36855295,0.32689843,0.41283417,0.35278234,0.3274204,0.3043409,292
0.10233511,0.17219296,0.38016763,0.35023123,0.40586716,0.37852642,0.3495186,0.3160941,293
0.1099018,0.1451951,0.369117,0.33078134,0.41473046,0.37295038,0.32203284,0.28704977,294
0.13512447,0.15134147,0.3495112,0.3331486,0.37565285,0.358498,0.3189522,0.29734913,295
0.13168862,0.15121606,0.3811373,0.375659,0.42877674,0.42118177,0.33798587,0.32418197,296
0.10809592,0.15750417,0.40723953,0.39679143,0.46462664,0.4573852,0.34919408,0.33749536,297
0.12526308,0.16384266,0.41989237,0.40580875,0.47907725,0.4603848,0.36280435,0.35220975,298
0.12382388,0.17258146,0.36883625,0.34797928,0.38521376,0.3617389,0.3515041,0.33465153,299
0.116380095,0.15779832,0.37820205,0.35651633,0.39973515,0.37713057,0.35170013,0.33509937,300
0.13149491,0.17156278,0.37419334,0.356774,0.39342183,0.3711825,0.35283923,0.33506703,301
0.117064275,0.15500161,0.33661544,0.33338863,0.35096008,0.34208548,0.3252724,0.3200684,302
0.12960179,0.15316531,0.37403077,0.36795813,0.40104938,0.39915305,0.34506178,0.33234477,303
0.12055518,0.1421194,0.34963202,0.3199232,0.3709929,0.34955454,0.3322814,0.29409972,304
0.114063814,0.1596321,0.36560172,0.37036484,0.38802853,0.39345482,0.33833233,0.34330705,305
0.1004073,0.13360329,0.28599638,0.2872578,0.29061335,0.2981931,0.28080434,0.2754409,306
0.14332184,0.15795328,0.36706048,0.35572106,0.38946778,0.37799722,0.34355438,0.3276858,307
0.12901081,0.16881199,0.38627034,0.37374356,0.41086608,0.39599034,0.36281022,0.34801614,308
0.14324172,0.1771343,0.40224522,0.3817739,0.43579906,0.4259212,0.37023988,0.3433144,309
0.128786,0.17581327,0.37646818,0.36666548,0.39569086,0.38756052,0.3584619,0.34350395,310
0.10451666,0.13207015,0.3468279,0.3119982,0.38620165,0.34341353,0.31353468,0.28250244,311
0.12420063,0.15890348,0.38787222,0.37857845,0.41619515,0.41017818,0.3591319,0.34185696,312
0.12807062,0.17890415,0.42485037,0.4266816,0.45209727,0.45786637,0.39577204,0.39098224,313
0.1324433,0.16926487,0.42624182,0.40947276,0.4755339,0.46138567,0.3842941,0.36031437,314
0.13569996,0.1808308,0.395897,0.40207905,0.41206533,0.4305787,0.37789935,0.37189317,315
0.13009751,0.16830882,0.38449958,0.3846439,0.41957426,0.42665496,0.35908613,0.34569496,316
0.11387678,0.1422105,0.3303917,0.31573355,0.36730656,0.35491362,0.29426712,0.27672786,317
0.11321588,0.12928197,0.3026076,0.28449577,0.32873452,0.3114313,0.2754652,0.25321704,318
0.1054178,0.13480309,0.3370777,0.31530902,0.37880474,0.34541357,0.3008651,0.28612253,319
0.10409572,0.14046207,0.32778952,0.30672604,0.36547166,0.34560686,0.28546053,0.2642271,320
0.13079253,0.15922484,0.36417297,0.36728388,0.39040205,0.39594454,0.3403932,0.3360084,321
0.12118598,0.17555337,0.41213846,0.40484953,0.45236468,0.43821684,0.36924925,0.36802727,322
0.113083184,0.15394402,0.38710272,0.37748522,0.42604566,0.406138,0.3457388,0.3445386,323
0.11515888,0.15784408,0.35902348,0.34980136,0.38732123,0.37057632,0.32834083,0.32869056,324
0.124890134,0.13875805,0.35970205,0.347422,0.38603204,0.3760911,0.32726547,0.30519873,325
0.12360145,0.16120526,0.36014074,0.3515131,0.39444202,0.38295615,0.32380515,0.3143744,326
0.11794238,0.13448112,0.33525866,0.31494087,0.366509,0.35286593,0.30254933,0.27667838,327
0.11742792,0.14432813,0.36199814,0.33705205,0.41753346,0.37103945,0.3122531,0.2922796,328
0.12176782,0.15869448,0.3633309,0.35926092,0.3987363,0.39078587,0.32862434,0.3285424,329
0.11233833,0.1433612,0.3520147,0.34851664,0.38152847,0.37949818,0.32134402,0.31508029,330
0.11066399,0.14859483,0.39210063,0.37287098,0.43196893,0.4126443,0.35068697,0.33270377,331
0.12208215,0.17090935,0.39268407,0.4022929,0.41816035,0.4242143,0.36970255,0.37669826,332
0.11902326,0.16113411,0.38196892,0.36854464,0.40831763,0.38948077,0.3523959,0.34758696,333
0.12641993,0.1602932,0.3748983,0.37467337,0.4008308,0.40956798,0.34562674,0.3412091,334
0.12480734,0.15970561,0.3656607,0.37966233,0.38470998,0.40580207,0.3485853,0.35081357,335
0.12946682,0.16043964,0.34526414,0.35065693,0.37944058,0.38300502,0.31409696,0.31624734,336
0.115319505,0.15671657,0.40691608,0.36997932,0.44533497,0.39756176,0.36602017,0.33390877,337
0.13168651,0.16607825,0.39404765,0.36912233,0.41485414,0.3925491,0.37073466,0.34758037,338
0.12522165,0.18273762,0.40731817,0.40621114,0.44861054,0.43905583,0.36602455,0.36598992,339
0.12589744,0.15960832,0.40008393,0.37157613,0.42697358,0.39946666,0.3698699,0.34430206,340
0.11313647,0.16295297,0.36897936,0.34377822,0.3968158,0.36374897,0.3351369,0.32220647,341
0.12591094,0.17609063,0.40881023,0.3873915,0.44058856,0.4156467,0.3782888,0.35755992,342
0.11614461,0.16051592,0.36047533,0.35317892,0.39184844,0.38413617,0.3306857,0.32150072,343
0.11499663,0.16951533,0.35370752,0.34195977,0.3881643,0.3713954,0.32076502,0.31288317,344
0.11930779,0.16837153,0.38982087,0.37013802,0.42828912,0.41051403,0.35263175,0.3309864,345
0.11221056,0.16400197,0.39268005,0.37447217,0.4211596,0.40641934,0.3585996,0.3370052,346
0.11435441,0.13956918,0.35471833,0.32898384,0.3765155,0.34965125,0.32910246,0.300395,347
0.11155514,0.15240782,0.34977847,0.32966393,0.37379974,0.36172754,0.32098413,0.2941118,348
0.10563134,0.145014,0.33774957,0.3165025,0.36486536,0.34735462,0.31195024,0.2868889,349
0.09735854,0.13806155,0.33639327,0.3237978,0.36195326,0.35036546,0.31025407,0.29004472,350
0.090152934,0.1363056,0.3686809,0.35492003,0.40572748,0.39795047,0.3233183,0.30303705,351
0.09985415,0.13309212,0.3219928,0.32177466,0.34369698,0.34492642,0.29689205,0.29588753,352
0.10494117,0.14113194,0.34197176,0.33219463,0.36237222,0.3521432,0.3183325,0.30937225,353
0.10000811,0.1491967,0.33403727,0.3203315,0.3501676,0.335308,0.31302732,0.30467463,354
0.0989115,0.14214472,0.37024188,0.34838533,0.39591843,0.36609557,0.33278197,0.32486203,355
0.118754886,0.15006414,0.3609457,0.33678573,0.37864363,0.35884428,0.3316605,0.31111532,356
0.11528103,0.15702209,0.3897683,0.36255825,0.42917404,0.40845084,0.34813008,0.32120964,357
0.107092366,0.15244327,0.3677733,0.33832353,0.41043943,0.38014576,0.3222177,0.29942772,358
0.103472926,0.1451711,0.37591627,0.35865158,0.4242186,0.40894413,0.33032057,0.315091,359
0.09848123,0.13882233,0.36501902,0.3587708,0.39690077,0.39481178,0.32843348,0.32448044,360
0.106893,0.14434616,0.36285937,0.33835116,0.39476424,0.37103835,0.3304599,0.30555338,361
0.118424974,0.14147176,0.36752456,0.34712264,0.4022228,0.3824718,0.3278434,0.31220633,362
0.110725746,0.15037063,0.3691671,0.35958567,0.41375917,0.40319324,0.32657486,0.31420773,363
0.12079302,0.17002922,0.38517064,0.3738412,0.41279936,0.3977728,0.35225138,0.34838063,364
0.12600316,0.17468655,0.39627188,0.3830591,0.42612785,0.4049519,0.36782736,0.35551056,365
0.12345185,0.1745776,0.39264312,0.3806638,0.41864204,0.39805347,0.3664191,0.35850394,366
0.10626479,0.1331936,0.36322206,0.35091147,0.39860436,0.38124353,0.3224868,0.3150665,367
0.11360264,0.1550295,0.3814562,0.36077777,0.41280478,0.3932231,0.3393528,0.32503378,368
0.11304083,0.15888608,0.38189512,0.34919626,0.41412154,0.37407428,0.33824673,0.31422165,369
0.121248044,0.15704931,0.3822596,0.35094494,0.40502018,0.37782565,0.3539185,0.3197137,370
0.10569751,0.14663897,0.3537752,0.33823183,0.3855203,0.3703341,0.31584418,0.30055135,371
0.10111867,0.15597846,0.36699206,0.34451076,0.41631955,0.3856764,0.3208583,0.30048105,372
0.118695915,0.15813752,0.4115838,0.3860979,0.44697928,0.43296272,0.37426153,0.3385161,373
0.10019708,0.15018255,0.3488478,0.31858122,0.37013692,0.33551717,0.32170242,0.29440534,374
0.12574857,0.17769888,0.4238318,0.39425355,0.4611948,0.43618506,0.3795217,0.349607,375
0.100945786,0.16030452,0.35514197,0.36568603,0.3937534,0.41201144,0.30890244,0.32102662,376
0.09242886,0.12690249,0.32573327,0.294812,0.36129192,0.3315644,0.2809232,0.25484744,377
0.099273056,0.13664424,0.33369952,0.30214188,0.37357447,0.3432634,0.296248,0.2644416,378
0.10867107,0.14472689,0.35739914,0.32417136,0.39512128,0.36155742,0.31457096,0.27905503,379
0.124128774,0.16191015,0.40718818,0.3895901,0.453183,0.43512526,0.35649025,0.3421566,380
0.1054467,0.13861871,0.3400037,0.3241193,0.39250818,0.3655998,0.28910068,0.27655566,381
0.0920284,0.1307238,0.313485,0.29113662,0.33320495,0.31007975,0.2890881,0.27635565,382
0.11847985,0.14610879,0.3571697,0.33659127,0.3903469,0.3759571,0.31752136,0.29824033,383
0.12639453,0.14938875,0.38128993,0.34792835,0.42206842,0.37806135,0.33917543,0.31767637,384
0.12582035,0.15285115,0.38388297,0.37137035,0.41687328,0.40635657,0.35288063,0.33242458,385
0.12838194,0.16708697,0.38338384,0.37982076,0.42341313,0.41156235,0.3455084,0.34688622,386
0.10221747,0.13958956,0.35750577,0.32779613,0.3953671,0.36664194,0.31956333,0.2967441,387
0.10452716,0.13873188,0.31476995,0.30602178,0.33824962,0.3367188,0.28594694,0.2726762,388
0.09543435,0.115069106,0.32505447,0.30967647,0.37465498,0.36909947,0.27918512,0.25240442,389
0.09188545,0.11799544,0.2887366,0.2623964,0.32107764,0.29115605,0.2630599,0.23770976,390
0.12244345,0.15426145,0.37170172,0.3696995,0.40662032,0.39469886,0.3395746,0.34266788,391
0.11889817,0.15063336,0.38533226,0.36862597,0.42475182,0.4098847,0.3518994,0.32933486,392
0.119765386,0.17622241,0.37721473,0.37257418,0.40279254,0.40725398,0.34478825,0.33713955,393
0.1124711,0.15225407,0.37977642,0.37008268,0.41219288,0.40172482,0.3482104,0.3391487,394
0.1201463,0.15148425,0.37831035,0.3497315,0.41481042,0.38925093,0.34029666,0.31370968,395
0.12063602,0.13697302,0.37364608,0.33764023,0.40948096,0.3703069,0.34038752,0.30759937,396
0.1152537,0.1531057,0.4253052,0.39253777,0.46708232,0.43190885,0.37769678,0.34966758,397
0.11407524,0.15783146,0.4175992,0.39292186,0.45821556,0.4325563,0.36976328,0.35103244,398
0.113953374,0.13904698,0.3468623,0.32785532,0.37717408,0.36823136,0.31577677,0.29095635,399
0.11151947,0.14702135,0.3630317,0.33911288,0.40214714,0.37303522,0.32230157,0.3061175,400
0.10854854,0.15355714,0.37330115,0.37009236,0.4193925,0.41753665,0.3299374,0.32327852,401
0.11368847,0.16157696,0.40919298,0.3904577,0.44629464,0.42715034,0.36209708,0.34859878,402
0.10045965,0.13616082,0.37061292,0.34521517,0.41807547,0.38891482,0.32293925,0.29942685,403
0.104829475,0.13822734,0.3618807,0.32820168,0.4155124,0.37828106,0.3111717,0.2782833,404
0.11075829,0.15640244,0.3883778,0.38389045,0.42580837,0.419211,0.34940752,0.34491515,405
0.10393934,0.15254861,0.39881864,0.391901,0.4540038,0.4351875,0.35101122,0.34228107,406
0.11797036,0.14622249,0.3655055,0.34133697,0.39127654,0.37049946,0.34236822,0.31087935,407
0.110342085,0.16052379,0.3489893,0.31843585,0.38762292,0.35064784,0.30669183,0.27384213,408
0.11052014,0.16368508,0.39357096,0.39226452,0.43881243,0.42564568,0.3582736,0.3551081,409
0.1082983,0.15248448,0.36933345,0.34083694,0.40827638,0.373681,0.33492047,0.30289397,410
0.11582265,0.15128553,0.37088454,0.3691688,0.39347267,0.40150315,0.34613803,0.33705753,411
0.13680364,0.16025844,0.4021592,0.37465075,0.4425152,0.4172445,0.35966647,0.33054104,412
0.10923115,0.15569293,0.38117287,0.36754662,0.42096433,0.3990305,0.33833116,0.3357217,413
0.11269702,0.1500403,0.35849315,0.3445524,0.39916122,0.37679857,0.3129043,0.31316236,414
0.11268308,0.16900876,0.40751633,0.38597614,0.43941206,0.41467673,0.37138143,0.3488579,415
0.1135992,0.1534997,0.35045993,0.33898476,0.38856372,0.3664365,0.3188769,0.30757147,416
0.09525875,0.13825995,0.36322513,0.36069924,0.40159482,0.40062553,0.31968728,0.32034752,417
0.1017886,0.16318518,0.38351256,0.36281234,0.42816943,0.40815407,0.33238724,0.31498164,418
0.097547844,0.14186837,0.35363606,0.339474,0.38175502,0.36447084,0.31769505,0.30971035,419
0.10105578,0.1460205,0.35020494,0.32348844,0.3789376,0.35232013,0.31733844,0.29038385,420
0.10996278,0.14092112,0.36383754,0.33245838,0.39292866,0.3558244,0.32542974,0.30393904,421
0.123280205,0.15047246,0.4018557,0.37604266,0.42798465,0.40545282,0.37037623,0.34097275,422
0.10770378,0.13650747,0.3504128,0.31524044,0.36645478,0.33387765,0.3284101,0.2972149,423
0.11246812,0.14161402,0.34984082,0.31782523,0.37713626,0.3390656,0.31951898,0.2953915,424
0.10799924,0.14300692,0.35146347,0.33278686,0.38279825,0.36236808,0.31245786,0.2972559,425
0.11454091,0.14849897,0.37142274,0.34286216,0.39927602,0.3627453,0.3372601,0.3239356,426
0.10404589,0.15570667,0.38143802,0.34729582,0.41541895,0.37949532,0.33974582,0.31590432,427
0.11739518,0.15353647,0.39871436,0.34979087,0.42693418,0.37824288,0.36335045,0.3210339,428
0.13043441,0.15863535,0.4323104,0.3884339,0.45586413,0.42581505,0.39509314,0.34678012,429
0.12729159,0.17360875,0.44482833,0.40393248,0.4703319,0.43760943,0.40711617,0.36641493,430
0.11584169,0.15869372,0.38990295,0.36841163,0.41717505,0.4024156,0.35707435,0.33468443,431
0.11646805,0.13542043,0.37879947,0.35449597,0.42130715,0.3920168,0.33255047,0.31767878,432
0.096206486,0.11983901,0.2966786,0.29558754,0.2984898,0.30513534,0.28179294,0.2764148,433
0.09251596,0.12085668,0.2868557,0.27715248,0.3166663,0.3080402,0.24828625,0.24184339,434
0.11530491,0.14166518,0.373339,0.3555084,0.41821647,0.38727614,0.3222161,0.31871936,435
0.09387334,0.12753686,0.35984713,0.3231159,0.40800256,0.37349814,0.3065594,0.27044666,436
0.11588538,0.14732328,0.39497992,0.36472496,0.43001014,0.4036087,0.35885736,0.32576188,437
0.11770944,0.15864567,0.40106073,0.38004082,0.4446385,0.43277574,0.35457137,0.33117238,438
0.104803644,0.1446698,0.32576492,0.30574927,0.35222787,0.3256785,0.29598793,0.28094476,439
0.09924243,0.14079988,0.32843718,0.3083301,0.35272908,0.33638677,0.29570624,0.28026134,440
0.11022951,0.13369915,0.3415851,0.299983,0.36106402,0.3176245,0.31792665,0.28466725,441
0.10953349,0.14809367,0.37210038,0.34147972,0.4100647,0.3797481,0.3292983,0.30081013,442
0.09724227,0.13569479,0.3089108,0.28755063,0.3368151,0.32828665,0.28055117,0.25275022,443
0.11118879,0.14247651,0.34625393,0.32438502,0.3746801,0.35298693,0.31384027,0.2917108,444
0.094308905,0.13107581,0.32424372,0.31296808,0.3452056,0.3297411,0.2910881,0.28912818,445
0.10185424,0.14040382,0.36574206,0.33122638,0.39526826,0.35517746,0.33019656,0.30198443,446
0.1243812,0.14200723,0.3495403,0.3340602,0.36218974,0.35924602,0.3341003,0.30530155,447
0.13003816,0.15618137,0.40703234,0.3746752,0.43061775,0.4089772,0.37809053,0.33801088,448
0.11305644,0.13434826,0.34705478,0.3161078,0.37768576,0.341956,0.31346282,0.28933582,449
0.113989495,0.13967074,0.35207325,0.31009972,0.37405425,0.32156706,0.32322845,0.29777515,450
0.10233186,0.13366435,0.28404588,0.27215213,0.29433432,0.27948534,0.26621628,0.2568323,451
0.119652666,0.13644768,0.3693838,0.3457919,0.40648308,0.37917072,0.3204657,0.3089558,452
0.111306265,0.13964511,0.38505417,0.35071343,0.42171636,0.39578435,0.344616,0.30486813,453
0.12351942,0.15087494,0.39189336,0.3618429,0.4295714,0.39938658,0.35136047,0.3201322,454
0.1227114,0.15107504,0.39625818,0.36937982,0.43661603,0.41434383,0.35561782,0.31862283,455
0.11811463,0.14628853,0.36443236,0.3411904,0.40643558,0.38137797,0.3208411,0.29671752,456
0.11048547,0.13711119,0.37340513,0.32698283,0.409721,0.35899764,0.32629275,0.28828484,457
0.102787435,0.13535318,0.35526615,0.3427409,0.38959593,0.37471297,0.3191968,0.30978215,458
0.10182698,0.13379332,0.35938987,0.31838617,0.40572158,0.37108216,0.30870768,0.2692548,459
0.108166635,0.148426,0.364631,0.34715468,0.41136438,0.39144307,0.31138176,0.29591632,460
0.123494245,0.14182135,0.3991274,0.35389572,0.42729434,0.39220253,0.36713272,0.31332666,461
0.1340135,0.14697702,0.38895398,0.3668356,0.42541122,0.40251127,0.3531126,0.32963416,462
0.11499809,0.14738378,0.3396191,0.32230738,0.36268058,0.34143394,0.31112945,0.30339935,463
0.105083,0.13722506,0.38368994,0.3380346,0.4150916,0.3677611,0.34250158,0.30392212,464
0.11320919,0.1393995,0.37561783,0.34650642,0.42159423,0.38496643,0.32541072,0.30359894,465
0.11639762,0.15392303,0.36303732,0.32621336,0.38407788,0.35275584,0.33917975,0.2938985,466
